Source_Name,Sub_Class,Predicted_Macro_Class,Confidence,Prob_AGN,Prob_Binary,Prob_Galactic,Prob_Galaxy,Prob_Pulsar,Final_Class
4FGL J1720.1-4358,unass,Galactic,0.6168,0.2537,0.05,0.6168,0.0062,0.0732,ambiguous
4FGL J1815.8-1416,unass,Galactic,0.6167,0.0254,0.0054,0.6167,0.0118,0.3407,ambiguous
4FGL J2112.0+3744,unass,AGN,0.6157,0.6157,0.055,0.2136,0.005,0.1107,ambiguous
4FGL J1724.7-3737,unass,Galactic,0.6152,0.1367,0.0947,0.6152,0.005,0.1483,ambiguous
4FGL J1203.5-1748,unass,AGN,0.6151,0.6151,0.1048,0.1051,0.01,0.1649,ambiguous
4FGL J0257.8+7044,unass,AGN,0.6151,0.6151,0.06,0.25,0.0299,0.045,ambiguous
4FGL J1803.3+2425,unass,AGN,0.615,0.615,0.005,0.115,0.02,0.245,ambiguous
4FGL J1820.6-0326,unass,Pulsar,0.615,0.115,0.0,0.27,0.0,0.615,ambiguous
4FGL J1755.3-3937,unass,AGN,0.615,0.615,0.045,0.14,0.0,0.2,ambiguous
4FGL J1810.8-3347,unass,AGN,0.615,0.615,0.01,0.31,0.025,0.04,ambiguous
4FGL J0358.1+2850,unass,AGN,0.615,0.615,0.09,0.23,0.015,0.05,ambiguous
4FGL J1719.0-4038,unass,AGN,0.615,0.615,0.01,0.335,0.005,0.035,ambiguous
4FGL J1745.7-2506,unk,Galactic,0.615,0.04,0.055,0.615,0.0,0.29,ambiguous
4FGL J1723.5-0501e,unass,AGN,0.615,0.615,0.01,0.315,0.05,0.01,ambiguous
4FGL J1659.0-0140,unass,Pulsar,0.615,0.15,0.04,0.155,0.04,0.615,ambiguous
4FGL J0844.1-4330,unass,Galactic,0.6144,0.1007,0.0947,0.6144,0.0,0.1902,ambiguous
4FGL J1203.7-6303c,unass,Galactic,0.614,0.0554,0.079,0.614,0.005,0.2465,ambiguous
4FGL J1655.9-3940,unass,Galactic,0.614,0.135,0.0456,0.614,0.0,0.2054,ambiguous
4FGL J1529.4-6027,unass,Galactic,0.6133,0.1161,0.1248,0.6133,0.005,0.1408,ambiguous
4FGL J0712.0-6431,unass,Pulsar,0.6111,0.2292,0.1248,0.035,0.0,0.6111,ambiguous
4FGL J2032.3-0720,unass,AGN,0.61,0.61,0.005,0.235,0.01,0.14,ambiguous
4FGL J1735.3-0717,unass,AGN,0.61,0.61,0.205,0.105,0.0,0.08,ambiguous
4FGL J0859.8-4530c,unass,Galactic,0.61,0.18,0.16,0.61,0.01,0.04,ambiguous
4FGL J1641.3-5945,unk,AGN,0.61,0.61,0.07,0.19,0.02,0.11,ambiguous
4FGL J1741.1-1617,unass,Pulsar,0.6099,0.21,0.025,0.1351,0.02,0.6099,ambiguous
4FGL J0618.9+2240c,unass,Pulsar,0.6098,0.0251,0.1204,0.2148,0.03,0.6098,ambiguous
4FGL J1820.2-1303,unass,Galactic,0.6095,0.1052,0.0702,0.6095,0.0101,0.205,ambiguous
4FGL J1813.2-1128,unass,Galactic,0.6095,0.0555,0.0615,0.6095,0.0001,0.2734,ambiguous
4FGL J1400.4-6050,unass,Galactic,0.6094,0.0451,0.1151,0.6094,0.0,0.2304,ambiguous
4FGL J0859.2-4729,unass,Galactic,0.6081,0.0454,0.0454,0.6081,0.0,0.3012,ambiguous
4FGL J1750.4-3023,unk,Galactic,0.6069,0.1636,0.01,0.6069,0.0101,0.2094,ambiguous
4FGL J1816.4-6405,unass,Pulsar,0.6064,0.1218,0.0167,0.2501,0.005,0.6064,ambiguous
4FGL J1847.7-0125,unass,Galactic,0.6059,0.18,0.07,0.6059,0.05,0.0941,ambiguous
4FGL J1444.9-5939,unass,Pulsar,0.6053,0.11,0.065,0.2197,0.0,0.6053,ambiguous
4FGL J1739.2-2732,unass,Galactic,0.605,0.18,0.055,0.605,0.01,0.15,ambiguous
4FGL J1858.9+3636,unass,Pulsar,0.605,0.12,0.035,0.22,0.02,0.605,ambiguous
4FGL J1458.8-2120,unass,Pulsar,0.605,0.245,0.015,0.105,0.03,0.605,ambiguous
4FGL J1920.5+3652,unass,AGN,0.605,0.605,0.025,0.14,0.085,0.145,ambiguous
4FGL J1413.9-6705,unass,AGN,0.605,0.605,0.065,0.175,0.005,0.15,ambiguous
4FGL J0705.0+1331,unass,AGN,0.605,0.605,0.02,0.22,0.02,0.135,ambiguous
4FGL J1709.2-0437,unass,AGN,0.605,0.605,0.02,0.23,0.005,0.14,ambiguous
4FGL J1711.9-1922,unass,Pulsar,0.605,0.195,0.045,0.155,0.0,0.605,ambiguous
4FGL J2026.5+3718c,unk,Galactic,0.6046,0.245,0.045,0.6046,0.0151,0.0904,ambiguous
4FGL J2059.1+4403,unk,Galactic,0.6044,0.195,0.08,0.6044,0.01,0.1106,ambiguous
4FGL J1855.2+0456,unass,Galactic,0.6042,0.0851,0.0051,0.6042,0.0,0.3055,ambiguous
4FGL J1719.5-3858c,unk,Galactic,0.6035,0.1553,0.0754,0.6035,0.0351,0.1308,ambiguous
4FGL J0900.2-4608,unass,Galactic,0.6035,0.1813,0.0899,0.6035,0.005,0.1203,ambiguous
4FGL J1855.2+0756,unass,Galactic,0.6032,0.1403,0.0752,0.6032,0.005,0.1762,ambiguous
4FGL J0838.9-2502,unass,AGN,0.6017,0.6017,0.035,0.215,0.0,0.1483,ambiguous
4FGL J1912.0+0927,unass,Galactic,0.6014,0.0103,0.0372,0.6014,0.0001,0.351,ambiguous
4FGL J1903.4-0400c,unass,Galactic,0.6009,0.1921,0.0451,0.6009,0.0101,0.1518,ambiguous
4FGL J0942.1-5215,unass,AGN,0.6002,0.6002,0.025,0.2455,0.005,0.1243,ambiguous
4FGL J1655.7-2411,unass,AGN,0.6,0.6,0.005,0.205,0.0,0.19,ambiguous
4FGL J0856.0-4724c,unass,AGN,0.6,0.6,0.075,0.15,0.015,0.16,ambiguous
4FGL J1901.5-2208,unass,AGN,0.6,0.6,0.025,0.2299,0.0,0.1451,ambiguous
4FGL J1850.7-3126,unass,AGN,0.6,0.6,0.07,0.135,0.0,0.195,ambiguous
4FGL J0128.4+2614,unass,AGN,0.6,0.6,0.025,0.265,0.02,0.09,ambiguous
4FGL J1922.5-5233,unass,AGN,0.6,0.6,0.09,0.09,0.01,0.21,ambiguous
4FGL J1909.0-2525,unass,AGN,0.6,0.6,0.17,0.13,0.0,0.1,ambiguous
4FGL J1904.0-5925,unass,AGN,0.6,0.6,0.035,0.16,0.01,0.195,ambiguous
4FGL J1618.3-4537,unass,AGN,0.6,0.6,0.08,0.22,0.0,0.1,ambiguous
4FGL J0828.4-4444,unass,Galactic,0.5998,0.1,0.05,0.5998,0.005,0.2451,ambiguous
4FGL J1604.4-4927,unass,Galactic,0.5997,0.1201,0.035,0.5997,0.0,0.2451,ambiguous
4FGL J1616.6-5009,unass,Galactic,0.5995,0.05,0.0251,0.5995,0.025,0.3004,ambiguous
4FGL J0612.2+1909c,unass,Galactic,0.5995,0.3051,0.02,0.5995,0.01,0.0654,ambiguous
4FGL J2208.4+6443e,unass,Pulsar,0.5994,0.04,0.08,0.2706,0.01,0.5994,ambiguous
4FGL J1851.9-1522,unass,AGN,0.5993,0.5993,0.005,0.1907,0.01,0.195,ambiguous
4FGL J1759.7-2141,unk,Galactic,0.5992,0.0201,0.02,0.5992,0.0,0.3607,ambiguous
4FGL J2315.9+5955c,unk,Galactic,0.5991,0.07,0.12,0.5991,0.1351,0.0758,ambiguous
4FGL J0731.5-1910c,unass,Galactic,0.599,0.1825,0.0552,0.599,0.0017,0.1617,ambiguous
4FGL J1744.0-2504,unass,Galactic,0.5985,0.1052,0.075,0.5985,0.005,0.2163,ambiguous
4FGL J1257.0-6339,unass,Galactic,0.5976,0.12,0.0651,0.5976,0.01,0.2073,ambiguous
4FGL J1401.9-6130c,unass,Galactic,0.5971,0.185,0.025,0.5971,0.0151,0.1778,ambiguous
4FGL J1809.0+5908,unass,AGN,0.5967,0.5967,0.0,0.0,0.4033,0.0,ambiguous
4FGL J1408.1-6010,unass,Galactic,0.5966,0.1483,0.02,0.5966,0.07,0.1651,ambiguous
4FGL J1827.3-4128,unass,AGN,0.5954,0.5954,0.03,0.1889,0.005,0.1807,ambiguous
4FGL J1917.6+2609,unass,AGN,0.595,0.595,0.0,0.235,0.03,0.14,ambiguous
4FGL J1950.2+3822,unk,AGN,0.595,0.595,0.015,0.175,0.065,0.15,ambiguous
4FGL J1348.5-8700,unass,AGN,0.595,0.595,0.085,0.22,0.0,0.1,ambiguous
4FGL J2134.3-0319,unass,AGN,0.595,0.595,0.005,0.245,0.015,0.14,ambiguous
4FGL J1712.9-4105,unass,Galactic,0.595,0.325,0.0,0.595,0.015,0.065,ambiguous
4FGL J1739.2-2717,unass,Galactic,0.595,0.0501,0.1064,0.595,0.0,0.2485,ambiguous
4FGL J1706.2-4113c,unass,Galactic,0.5949,0.265,0.025,0.5949,0.0348,0.0802,ambiguous
4FGL J1853.0-0956,unass,Galactic,0.5947,0.1751,0.0001,0.5947,0.005,0.2251,ambiguous
4FGL J1745.0-1953,unk,Galactic,0.5945,0.2101,0.005,0.5945,0.005,0.1854,ambiguous
4FGL J1656.9-4814,unass,Galactic,0.5943,0.1151,0.1697,0.5943,0.0,0.1209,ambiguous
4FGL J0608.5+1826c,unass,Galactic,0.5939,0.1953,0.0101,0.5939,0.0,0.2008,ambiguous
4FGL J1154.5-5952,unass,Galactic,0.5934,0.0653,0.0808,0.5934,0.0,0.2605,ambiguous
4FGL J0552.0+2656c,unass,Galactic,0.593,0.1608,0.0452,0.593,0.005,0.1961,ambiguous
4FGL J1740.6-3430,unass,Galactic,0.5915,0.1935,0.015,0.5915,0.0101,0.1899,ambiguous
4FGL J0851.2-4737,unass,AGN,0.5913,0.5913,0.155,0.2288,0.01,0.015,ambiguous
4FGL J1118.1+5857,unass,Galaxy,0.5913,0.4087,0.0,0.0,0.5913,0.0,ambiguous
4FGL J1622.7-4934c,unass,Pulsar,0.5905,0.0602,0.0102,0.3391,0.0,0.5905,ambiguous
4FGL J1739.1-3446,unass,Galactic,0.5902,0.2123,0.0153,0.5902,0.0101,0.1722,ambiguous
4FGL J1333.2-4707,unass,AGN,0.5901,0.5901,0.0652,0.115,0.1297,0.1,ambiguous
4FGL J1736.4-4052,unk,AGN,0.59,0.59,0.035,0.3,0.005,0.07,ambiguous
4FGL J2143.4+6608c,unass,AGN,0.59,0.59,0.005,0.305,0.01,0.09,ambiguous
4FGL J1847.0-0625,unass,AGN,0.59,0.59,0.04,0.065,0.0,0.305,ambiguous
4FGL J1234.5-7055c,unass,AGN,0.59,0.59,0.005,0.2299,0.015,0.1601,ambiguous
4FGL J2043.1+4256c,unk,Galactic,0.59,0.22,0.04,0.59,0.0,0.15,ambiguous
4FGL J2042.3+5758c,unass,AGN,0.59,0.59,0.035,0.25,0.015,0.11,ambiguous
4FGL J1640.3-4917,unass,Galactic,0.5899,0.2251,0.03,0.5899,0.005,0.1501,ambiguous
4FGL J2104.0+4623,unass,Galactic,0.5894,0.13,0.035,0.5894,0.04,0.2056,ambiguous
4FGL J1726.2-2903,unass,Galactic,0.5893,0.1202,0.04,0.5893,0.0,0.2506,ambiguous
4FGL J1901.1+0730,unass,Galactic,0.5891,0.0751,0.13,0.5891,0.0,0.2058,ambiguous
4FGL J1711.6-3407,unk,Galactic,0.589,0.1502,0.0451,0.589,0.0,0.2157,ambiguous
4FGL J1624.1-4417,unass,Galactic,0.5889,0.0978,0.0852,0.5889,0.0001,0.228,ambiguous
4FGL J0511.0+4213,unass,AGN,0.5883,0.5883,0.0185,0.2528,0.0604,0.08,ambiguous
4FGL J1038.8-5848c,unass,Galactic,0.5871,0.0778,0.2151,0.5871,0.0201,0.0999,ambiguous
4FGL J0302.7+5717,unass,Galactic,0.5859,0.2824,0.0402,0.5859,0.01,0.0816,ambiguous
4FGL J2037.7+4647,unk,AGN,0.5855,0.5855,0.02,0.3395,0.02,0.035,ambiguous
4FGL J1508.4-4817,unass,AGN,0.585,0.585,0.085,0.17,0.0,0.16,ambiguous
4FGL J2254.9+5802,unk,AGN,0.585,0.585,0.02,0.24,0.025,0.13,ambiguous
4FGL J1907.5-2926,unass,AGN,0.585,0.585,0.09,0.155,0.005,0.165,ambiguous
4FGL J1815.1+5917,unass,AGN,0.585,0.585,0.045,0.155,0.0,0.215,ambiguous
4FGL J1031.4-4448,unass,AGN,0.585,0.585,0.015,0.12,0.035,0.245,ambiguous
4FGL J1607.9-4050,unass,AGN,0.585,0.585,0.02,0.355,0.01,0.03,ambiguous
4FGL J1719.4-4242,unass,Galactic,0.5848,0.0871,0.0767,0.5848,0.015,0.2364,ambiguous
4FGL J1734.6-3548,unass,Galactic,0.5845,0.2101,0.035,0.5845,0.03,0.1403,ambiguous
4FGL J1205.3-6212c,unass,Galactic,0.5836,0.1615,0.0954,0.5836,0.015,0.1445,ambiguous
4FGL J1526.6-3810,unass,Pulsar,0.5817,0.165,0.045,0.2033,0.005,0.5817,ambiguous
4FGL J1843.7-0326,unass,Galactic,0.5815,0.1502,0.02,0.5815,0.005,0.2433,ambiguous
4FGL J0609.1+1544,unass,Galactic,0.5814,0.1716,0.0552,0.5814,0.0001,0.1919,ambiguous
4FGL J1759.6-1850,unass,Galactic,0.5813,0.2005,0.0352,0.5813,0.0051,0.1779,ambiguous
4FGL J0716.0-0826,unass,AGN,0.5803,0.5803,0.04,0.2143,0.015,0.1504,ambiguous
4FGL J2018.0+7903,unass,AGN,0.5801,0.5801,0.01,0.175,0.0399,0.195,ambiguous
4FGL J2241.4-8327,unass,AGN,0.58,0.58,0.055,0.07,0.005,0.29,ambiguous
4FGL J1415.2-5550,unass,AGN,0.58,0.58,0.08,0.26,0.005,0.075,ambiguous
4FGL J1912.2+3621,unass,AGN,0.58,0.58,0.005,0.23,0.055,0.13,ambiguous
4FGL J1454.0-5319,unass,AGN,0.58,0.58,0.0,0.255,0.0,0.165,ambiguous
4FGL J1449.8-5923c,unass,Galactic,0.58,0.15,0.025,0.58,0.0,0.245,ambiguous
4FGL J1528.2-2448,unass,AGN,0.58,0.58,0.0,0.175,0.03,0.215,ambiguous
4FGL J1216.2-0600,unass,AGN,0.58,0.58,0.06,0.105,0.0,0.255,ambiguous
4FGL J1744.9-3322,unass,Galactic,0.58,0.085,0.085,0.58,0.0,0.25,ambiguous
4FGL J1747.6+0324,unass,Pulsar,0.58,0.105,0.015,0.29,0.01,0.58,ambiguous
4FGL J1630.1-3546,unass,AGN,0.58,0.58,0.02,0.165,0.0,0.235,ambiguous
4FGL J0557.2+3528,unass,AGN,0.58,0.58,0.12,0.16,0.025,0.115,ambiguous
4FGL J1814.6-2537,unass,Galactic,0.5799,0.1052,0.03,0.5799,0.035,0.2498,ambiguous
4FGL J1412.2-6018,unass,Galactic,0.5796,0.2302,0.045,0.5796,0.005,0.1402,ambiguous
4FGL J1649.3-4441,unass,Galactic,0.5795,0.02,0.0251,0.5795,0.0,0.3754,ambiguous
4FGL J1054.0-5938,unass,Galactic,0.5793,0.175,0.065,0.5793,0.005,0.1756,ambiguous
4FGL J1855.3-0740,unass,Galactic,0.5792,0.1702,0.0251,0.5792,0.005,0.2205,ambiguous
4FGL J1713.0-4236c,unass,Galactic,0.5791,0.175,0.12,0.5791,0.0101,0.1157,ambiguous
4FGL J1831.3-0203c,unk,Galactic,0.5789,0.1704,0.0501,0.5789,0.01,0.1907,ambiguous
4FGL J1805.1-3049,unass,Galactic,0.5785,0.2002,0.05,0.5785,0.005,0.1663,ambiguous
4FGL J0930.1-5059c,unass,Galactic,0.5765,0.2203,0.0402,0.5765,0.01,0.153,ambiguous
4FGL J1620.9+4852,unass,Galaxy,0.5751,0.3941,0.0002,0.0203,0.5751,0.0103,ambiguous
4FGL J1550.4-5354c,unass,Galactic,0.575,0.315,0.065,0.575,0.0349,0.01,ambiguous
4FGL J2007.2-3157,unass,AGN,0.575,0.575,0.055,0.14,0.01,0.22,ambiguous
4FGL J1649.1-1359c,unass,AGN,0.575,0.575,0.025,0.24,0.02,0.14,ambiguous
4FGL J1708.3-4127c,unass,AGN,0.575,0.575,0.005,0.375,0.02,0.025,ambiguous
4FGL J0057.5+6814,unass,AGN,0.575,0.575,0.005,0.3047,0.01,0.1053,ambiguous
4FGL J1819.3-0935,unass,Galactic,0.5748,0.135,0.04,0.5748,0.0,0.2501,ambiguous
4FGL J1852.6-1159,unass,Galactic,0.5747,0.1951,0.095,0.5747,0.005,0.1303,ambiguous
4FGL J0715.7-1128,unass,Galactic,0.5743,0.2151,0.065,0.5743,0.0,0.1456,ambiguous
4FGL J1918.6-7813c,unass,AGN,0.5705,0.5705,0.2245,0.115,0.0,0.09,ambiguous
4FGL J0744.9-4028,unass,Pulsar,0.5701,0.23,0.015,0.12,0.0648,0.5701,ambiguous
4FGL J1150.1-6324,unass,Galactic,0.5701,0.0751,0.1947,0.5701,0.0,0.16,ambiguous
4FGL J1855.8+0150,unass,Galactic,0.57,0.075,0.0551,0.57,0.0,0.2999,ambiguous
4FGL J1609.3-4326,unass,AGN,0.57,0.57,0.035,0.2849,0.0,0.1101,ambiguous
4FGL J1758.6-2404,unk,AGN,0.57,0.57,0.0,0.375,0.015,0.04,ambiguous
4FGL J2005.8+3357,unass,AGN,0.57,0.57,0.155,0.2,0.005,0.07,ambiguous
4FGL J0616.2-0653,unass,AGN,0.57,0.57,0.045,0.22,0.02,0.145,ambiguous
4FGL J0652.8-1855,unass,AGN,0.57,0.57,0.15,0.21,0.01,0.06,ambiguous
4FGL J1832.7+0618,unass,Galactic,0.5699,0.32,0.02,0.5699,0.0,0.0901,ambiguous
4FGL J1646.5-4406,unass,Galactic,0.5699,0.2151,0.055,0.5699,0.0325,0.1276,ambiguous
4FGL J1706.2-4950,unass,Galactic,0.5698,0.2393,0.005,0.5698,0.0058,0.1801,ambiguous
4FGL J1951.0+2523,unass,Pulsar,0.5688,0.0811,0.035,0.3151,0.0,0.5688,ambiguous
4FGL J1743.4-3406,unass,Galactic,0.5666,0.1233,0.04,0.5666,0.05,0.2201,ambiguous
4FGL J0409.2+2542,unass,AGN,0.5657,0.5657,0.0055,0.0958,0.3228,0.0102,ambiguous
4FGL J0634.6-3046c,unass,AGN,0.5651,0.5651,0.045,0.2499,0.02,0.12,ambiguous
4FGL J2100.0-4356,unass,AGN,0.565,0.565,0.02,0.275,0.025,0.115,ambiguous
4FGL J0531.3+1609,unass,AGN,0.565,0.565,0.09,0.215,0.075,0.055,ambiguous
4FGL J2157.8+7142c,unass,AGN,0.565,0.565,0.0,0.12,0.015,0.3,ambiguous
4FGL J1756.3+0236,unass,AGN,0.565,0.565,0.0,0.18,0.0,0.255,ambiguous
4FGL J1859.2+0046,unass,AGN,0.565,0.565,0.025,0.315,0.03,0.065,ambiguous
4FGL J1946.9-1220,unass,AGN,0.565,0.565,0.125,0.22,0.0,0.09,ambiguous
4FGL J1317.8-5358c,unass,AGN,0.565,0.565,0.04,0.295,0.005,0.095,ambiguous
4FGL J1816.7+1749,unass,Pulsar,0.565,0.22,0.04,0.17,0.005,0.565,ambiguous
4FGL J2046.5-1947,unass,AGN,0.565,0.565,0.03,0.23,0.02,0.155,ambiguous
4FGL J1733.5-2950,unass,Galactic,0.565,0.355,0.0,0.565,0.07,0.01,ambiguous
4FGL J1720.6-2442,unass,AGN,0.565,0.565,0.025,0.095,0.005,0.31,ambiguous
4FGL J1743.4-3123,unass,Galactic,0.5649,0.24,0.03,0.5649,0.015,0.1501,ambiguous
4FGL J1757.8-1802,unass,Galactic,0.5645,0.2151,0.0103,0.5645,0.0001,0.21,ambiguous
4FGL J1911.4-4856,unass,AGN,0.5633,0.5633,0.035,0.15,0.0,0.2517,ambiguous
4FGL J1834.2-0827c,unass,Galactic,0.5623,0.02,0.045,0.5623,0.0,0.3727,ambiguous
4FGL J1830.1-1440,unass,AGN,0.5609,0.5609,0.005,0.33,0.0841,0.02,ambiguous
4FGL J0716.9-2219,unass,AGN,0.56,0.56,0.355,0.05,0.0,0.035,ambiguous
4FGL J0002.1+6721c,unk,Galactic,0.56,0.1346,0.075,0.56,0.015,0.2154,ambiguous
4FGL J0840.6-3130,unass,Pulsar,0.56,0.32,0.03,0.085,0.005,0.56,ambiguous
4FGL J1729.9-2952,unass,AGN,0.56,0.56,0.025,0.235,0.01,0.17,ambiguous
4FGL J1733.4+2235,unass,Pulsar,0.56,0.31,0.005,0.105,0.02,0.56,ambiguous
4FGL J0150.4+4848,unass,AGN,0.56,0.56,0.04,0.14,0.025,0.235,ambiguous
4FGL J1905.8+4942,unass,AGN,0.56,0.56,0.065,0.14,0.015,0.22,ambiguous
4FGL J1820.7-3217,unass,Pulsar,0.56,0.15,0.02,0.255,0.015,0.56,ambiguous
4FGL J2029.4+1013,unass,AGN,0.56,0.56,0.015,0.26,0.085,0.08,ambiguous
4FGL J2249.4+6222,unass,Galactic,0.5591,0.1903,0.0051,0.5591,0.0,0.2455,ambiguous
4FGL J1804.4-0852,unass,Galactic,0.5573,0.065,0.0462,0.5573,0.0101,0.3214,ambiguous
4FGL J1445.9-5907,unass,Galactic,0.5571,0.1816,0.0352,0.5571,0.0,0.2261,ambiguous
4FGL J1741.6-2730,unass,Galactic,0.5562,0.075,0.11,0.5562,0.0,0.2588,ambiguous
4FGL J1630.2-4347,unk,Galactic,0.5561,0.1856,0.0301,0.5561,0.0101,0.218,ambiguous
4FGL J1942.4+0927,unass,AGN,0.5551,0.5551,0.105,0.175,0.0649,0.1,ambiguous
4FGL J1906.4-1757,unass,Pulsar,0.555,0.105,0.025,0.315,0.0,0.555,ambiguous
4FGL J2007.9+2511,unass,Pulsar,0.555,0.045,0.105,0.295,0.0,0.555,ambiguous
4FGL J1858.6-0746,unass,AGN,0.555,0.555,0.04,0.155,0.005,0.245,ambiguous
4FGL J1910.2+0904c,unass,Galactic,0.555,0.17,0.075,0.555,0.035,0.165,ambiguous
4FGL J1032.0+5725,unass,AGN,0.555,0.555,0.01,0.21,0.03,0.195,ambiguous
4FGL J1857.1+0056,unass,Pulsar,0.555,0.005,0.04,0.4,0.0,0.555,ambiguous
4FGL J1803.1-2724,unass,Galactic,0.555,0.14,0.06,0.555,0.005,0.24,ambiguous
4FGL J2304.0+5406e,unass,Galactic,0.555,0.345,0.01,0.555,0.015,0.075,ambiguous
4FGL J0433.0+1327,unass,AGN,0.555,0.555,0.035,0.115,0.005,0.29,ambiguous
4FGL J1710.3-3039,unass,Galactic,0.555,0.18,0.02,0.555,0.0,0.245,ambiguous
4FGL J1758.0-0725,unass,Pulsar,0.555,0.26,0.01,0.17,0.005,0.555,ambiguous
4FGL J1855.7+0224,unk,Galactic,0.555,0.11,0.02,0.555,0.0,0.315,ambiguous
4FGL J1808.2-3005,unass,Galactic,0.555,0.155,0.06,0.555,0.01,0.22,ambiguous
4FGL J1758.0-2953,unass,Galactic,0.5547,0.1051,0.04,0.5547,0.0,0.3002,ambiguous
4FGL J1717.0-3218,unass,Galactic,0.5535,0.0964,0.115,0.5535,0.06,0.1751,ambiguous
4FGL J1445.1-5958c,unass,Galactic,0.5527,0.15,0.16,0.5527,0.01,0.1273,ambiguous
4FGL J1704.3-0754,unass,AGN,0.5517,0.5517,0.1,0.1833,0.01,0.155,ambiguous
4FGL J1800.1-2417c,unass,AGN,0.5505,0.5505,0.025,0.3695,0.005,0.05,ambiguous
4FGL J0620.4+1445,unass,AGN,0.5501,0.5501,0.0499,0.3449,0.0,0.0551,ambiguous
4FGL J1747.8-3006,unass,AGN,0.5501,0.5501,0.07,0.2699,0.005,0.1051,ambiguous
4FGL J2319.0+5102c,unass,AGN,0.5501,0.5501,0.025,0.3344,0.01,0.0804,ambiguous
4FGL J0558.1-2113,unass,AGN,0.55,0.55,0.09,0.14,0.0,0.22,ambiguous
4FGL J1047.5-6532,unass,AGN,0.55,0.55,0.095,0.2183,0.0067,0.1301,ambiguous
4FGL J1814.0+0043,unass,AGN,0.55,0.55,0.045,0.235,0.0,0.17,ambiguous
4FGL J1644.1-3055,unass,AGN,0.55,0.55,0.025,0.355,0.0,0.07,ambiguous
4FGL J1913.4-2652,unass,AGN,0.55,0.55,0.035,0.245,0.055,0.115,ambiguous
4FGL J1735.1-3708,unass,AGN,0.55,0.55,0.14,0.2,0.005,0.105,ambiguous
4FGL J0418.0+6302,unass,AGN,0.55,0.55,0.015,0.1994,0.01,0.2256,ambiguous
4FGL J1802.4-3041,unass,Pulsar,0.55,0.285,0.045,0.1,0.02,0.55,ambiguous
4FGL J1803.7-3207,unass,AGN,0.55,0.55,0.09,0.145,0.0,0.215,ambiguous
4FGL J2358.7+5646,unass,AGN,0.55,0.55,0.05,0.175,0.005,0.22,ambiguous
4FGL J1804.9-1745,unass,Galactic,0.5497,0.1401,0.015,0.5497,0.0,0.2952,ambiguous
4FGL J0323.6+6142,unass,Galactic,0.5494,0.2801,0.0602,0.5494,0.01,0.1003,ambiguous
4FGL J1723.6-4126,unass,Galactic,0.5492,0.3551,0.0201,0.5492,0.0101,0.0655,ambiguous
4FGL J1622.7-5104,unass,Galactic,0.5492,0.1602,0.01,0.5492,0.0101,0.2705,ambiguous
4FGL J1746.4-3541,unass,Galactic,0.5486,0.2703,0.0201,0.5486,0.005,0.156,ambiguous
4FGL J1349.1-5829,unass,Galactic,0.5485,0.215,0.095,0.5485,0.005,0.1365,ambiguous
4FGL J1803.5-1639,unass,Galactic,0.5478,0.1702,0.005,0.5478,0.02,0.257,ambiguous
4FGL J1911.7+1014c,unk,Galactic,0.5474,0.085,0.0719,0.5474,0.0251,0.2706,ambiguous
4FGL J2147.0+5738c,unass,AGN,0.5467,0.5467,0.04,0.305,0.0,0.1083,ambiguous
4FGL J1816.5-1208c,unass,Galactic,0.5466,0.1954,0.0201,0.5466,0.0151,0.2227,ambiguous
4FGL J1244.3-6233,unass,Galactic,0.5458,0.0984,0.0201,0.5458,0.0301,0.3056,ambiguous
4FGL J1808.2-2028e,unk,Pulsar,0.5455,0.025,0.0302,0.3843,0.015,0.5455,ambiguous
4FGL J1817.2-1946c,unass,AGN,0.5451,0.5451,0.015,0.2098,0.005,0.225,ambiguous
4FGL J1444.8+3645,unass,AGN,0.545,0.545,0.005,0.145,0.075,0.23,ambiguous
4FGL J1755.7-3259,unass,Galactic,0.545,0.155,0.255,0.545,0.0,0.045,ambiguous
4FGL J1904.6-2713,unass,AGN,0.545,0.545,0.01,0.2099,0.01,0.2251,ambiguous
4FGL J0405.9+3041c,unass,AGN,0.545,0.545,0.065,0.295,0.02,0.075,ambiguous
4FGL J2054.2+6904,unass,Pulsar,0.545,0.14,0.145,0.145,0.025,0.545,ambiguous
4FGL J1443.7-7037,unass,AGN,0.545,0.545,0.02,0.2,0.01,0.225,ambiguous
4FGL J1831.2+0202,unass,Galactic,0.5449,0.275,0.08,0.5449,0.02,0.0801,ambiguous
4FGL J1647.5-5319,unass,AGN,0.5443,0.5443,0.015,0.2557,0.01,0.175,ambiguous
4FGL J1122.4-6237,unass,Galactic,0.5436,0.1701,0.055,0.5436,0.1,0.1313,ambiguous
4FGL J0527.1+1152,unass,AGN,0.543,0.543,0.055,0.225,0.02,0.157,ambiguous
4FGL J1424.8-6536,unass,Galactic,0.5428,0.2201,0.08,0.5428,0.0,0.1572,ambiguous
4FGL J1006.5-5626c,unass,Galactic,0.5423,0.2023,0.065,0.5423,0.0,0.1904,ambiguous
4FGL J1739.3-2531,unass,Galactic,0.5416,0.0151,0.0051,0.5416,0.0001,0.4381,ambiguous
4FGL J0435.5+3232,unass,AGN,0.54,0.54,0.05,0.125,0.005,0.28,ambiguous
4FGL J1747.7-2141,unass,Galactic,0.54,0.23,0.08,0.54,0.005,0.145,ambiguous
